,0,1,2,3,4,5,6,7,8,9,10
524,1525,(1993),电影,侏罗纪公园 Jurassic Park ,史蒂文·斯皮尔伯格,山姆·尼尔 / 劳拉·邓恩 / 杰夫·高布伦 / 理查德·阿滕伯勒 / 鲍勃·佩克 / 马丁·费雷罗 / 约瑟夫·梅泽罗 / 阿丽亚娜·理查兹 / 塞缪尔·杰克逊 / 黄荣亮 / 韦恩·奈特 / 杰拉尔德·R·莫伦 / 米盖尔·桑多瓦尔,科幻 / 冒险,美国,高清中字,2013-08-20(中国大陆 3D) / 1993-06-11(美国) / 2013-04-05(美国 3D),豆瓣：7.9 
525,1526,(1997),电影,侏罗纪公园2：失落的世界 The Lost World: Jurassic Park ,史蒂文·斯皮尔伯格,杰夫·高布伦 / 朱丽安·摩尔 / 皮特·波斯尔思韦特 / 理查德·阿滕伯勒 / 文斯·沃恩,动作 / 科幻 / 惊悚 / 冒险,美国,高清中字,1997-08-07(中国大陆) / 1997-05-19(洛杉矶首映) / 1997-05-23(美国),豆瓣：7.5 
526,1527,(2001),电影,侏罗纪公园3 Jurassic Park III ,乔·庄斯顿,山姆·尼尔 / 威廉姆·H·梅西 / 蒂娅·里欧妮 / 亚历桑德罗·尼沃拉 / 特拉沃·摩根 / 迈克尔·杰特 / 约翰·迪尔 / 劳拉·邓恩 / 泰勒·尼科斯 / 马克·哈雷利克 / 胡里奥·奥斯卡·门乔索 / 布莱克·迈克尔·布莱恩 / 萨拉·丹尼尔·,动作 / 科幻 / 惊悚 / 冒险,美国,高清中字,2002-01-23(中国大陆) / 2001-07-18(美国),豆瓣：7.0 
527,1528,(2015),电影,无境之兽 Beasts of No Nation ,凯瑞·福永,伊德里斯·艾尔巴 / 亚伯拉罕·阿塔哈 / 理查德·皮泼 / 安德鲁·阿道特 / 弗朗西斯·温迪 / 约翰·阿瑟 / 格蕾丝·诺提 / 埃马瑞·布朗 / 娜娜·门沙 / 大卫·唐通 / 布莱恩·安杰斯 / 安德鲁·爱德华,剧情 / 战争,美国,高清中字,2015-09-03(威尼斯电影节) / 2015-10-16(美国),豆瓣：7.8 
528,1529,(2015),电视剧,长在面包树上的女人 ,陈铭章,黄宗泽 / 唐嫣 / 隋棠 / 王宥胜 / 刘冬 / 叶青 / 李金铭 / 孙艺洲 / 罗诠浩 / 郑恺,剧情 / 爱情,中国大陆,38集已完结,2015-12-01(中国大陆),豆瓣：5.6 
529,1530,(2009),电视剧,一起来看流星雨 ,丁仰国 / 沈怡,郑爽 / 张翰 / 俞灏明 / 魏晨 / 朱梓骁 / 彭杨 / 肖涵 / 陈一娜 / 任珈锐 / 殷叶子 / 宗峰岩 / 黄志玮 / 陆虎 / 楚轶男,剧情 / 喜剧 / 爱情,中国大陆,36集已完结,2009-08-08(中国大陆),豆瓣：4.0 
530,1531,(2010),电视剧,一起又看流星雨 ,丁仰国 / 宋洋,张翰 / 郑爽 / 俞灏明 / 朱梓骁 / 魏晨 / 谈莉娜 / 彭杨,爱情,中国大陆,35集已完结,2010-08-09(中国大陆),豆瓣：4.3 
531,1532,(2005),电视剧,仙剑奇侠传 ,吴锦源 / 梁胜权 / 麦贯之 / 于建福,胡歌 / 刘亦菲 / 安以轩 / 刘品言 / 彭于晏 / 谢君豪 / 李丽珍 / 徐锦江 / 谭耀文 / 邓家佳 / 邓立民 / 周德华 / 钟夫翔 / 蒋欣 / 张茜 / 杨旻娜 / 王禄江 / 杨昆 / 郑佩佩 / 张芯瑜 / 黄智贤 / 孙莉 / 曾,爱情 / 冒险,中国大陆,34集已完结,2005-01-24(中国大陆),豆瓣：8.1 
532,1533,(2009),电视剧,仙剑奇侠传三 ,李国立,胡歌 / 杨幂 / 唐嫣 / 霍建华 / 刘诗诗 / 林子聪 / 黄志玮 / 郭晓婷 / 袁弘 / 韩晓,爱情 / 奇幻 / 武侠 / 古装,中国大陆,37集已完结,2009-06-28,豆瓣：7.3 
533,1534,(2015),电影,非常幻想 ,翁羽,叶硕,剧情 / 喜剧,中国大陆,高清,2015-12-29,豆瓣：3.5 
534,1535,(2015),午夜,妈妈的朋友 엄마친구 ,한 헤이타로,나츠미 아오이,剧情,韩国,高清中字,2015-08-20(韩国),豆瓣：4.9 
535,1536,(2015),午夜,五十度灰 ,萨姆·泰勒-约翰逊,杰米·道南 / 达科塔·约翰逊 / 卢克·葛莱姆斯 / 维克多·罗塞克,爱情 / 剧情 / 情色,美国,高清中字,2015-02-13,豆瓣：3.6 
536,1537,(2008),动漫,夏目友人帐 夏目友人帳 ,大森贵弘,神谷浩史 / 井上和彦 / 小林沙苗 / 石田彰 / 堀江一真 / 泽城美雪 / 菅沼久义,剧情 / 动画 / 奇幻,日本,13集已完结,2008-07-07(日本),豆瓣：9.3 
537,1538,(2009),动漫,夏目友人帐 第二季 続 夏目友人帳 ,大森贵弘,神谷浩史 / 井上和彦 / 石田彰 / 小林沙苗 / 伊藤美纪 / 泽城美雪 / 木村良平 / 菅沼久义 / 藤村步 / 堀江一真,剧情 / 喜剧 / 动画 / 悬疑 / 恐怖,日本,13集已完结,2009-01-05(日本),豆瓣：9.4 
538,1539,(2011),动漫,夏目友人帐 第三季 夏目友人帳 参 ,大森贵弘,神谷浩史 / 井上和彦 / 小林沙苗 / 石田彰 / 堀江一真 / 木村良平 / 菅沼久义 / 诹访部顺一,动画,日本,13集已完结,2011-07-04(日本),豆瓣：9.4 
539,1540,(2012),动漫,夏目友人帐 第四季 夏目友人帳 肆 ,大森贵弘,神谷浩史 / 井上和彦 / 小林沙苗 / 石田彰,动画,日本,13集已完结,2012-01-02(日本),豆瓣：9.4 
540,1541,(2015),电影,我爸比我小四岁 ,陈晓曦,白凯南 / 刘宸希 / 任铭松,剧情 / 喜剧 / 家庭 / 儿童,中国大陆,高清,2015-08-07(中国大陆),豆瓣：5.8 
541,1542,(2014),电影,出棋制胜 Pawn Sacrifice ,爱德华·兹威克,莉莉·拉贝 / 列维·施瑞博尔 / 彼得·萨斯加德 / 托比·马奎尔 / 罗宾·薇格特 / 迈克尔·斯图巴 / 苏菲·奈丽丝 / 伊夫林·布洛初 / 肖姆斯·戴维-菲茨帕特里克 / 安德里亚斯·艾波吉斯 / 伊利亚·沃里克 / 娜塔莉·希波蒂 / 康拉德·,剧情 / 传记,美国,高清中字,2014-09-11(多伦多电影节) / 2015-09-25(美国),豆瓣：7.1 
542,1543,(2015),午夜,色即是空2015 ,,金花媛 / 智在瑞 / 朴超贤 / 尹美丽,喜剧 / 情色,韩国,高清中字,2015-11-28,豆瓣：5.3 
543,1544,(2006),电影,怒火攻心 Crank ,马克·耐沃尔代 / 布莱恩·泰勒,杰森·斯坦森 / 艾米·斯马特 / 霍塞·帕布罗·坎蒂罗 / 艾弗连·莱米雷斯 / 德怀特·尤科姆,剧情 / 动作 / 惊悚 / 犯罪,美国,高清中字,2006-09-01(美国),豆瓣：7.4 
544,1545,(2009),电影,怒火攻心2：高压电 Crank 2: High Voltage ,马克·耐沃尔代 / Brian Taylor,杰森·斯坦森 / 艾米·斯马特 / 白灵 / 小克利夫顿·克林斯 / 艾弗连·莱米雷斯 / 大卫·卡拉丁 / 雷诺·维尔森 / Joseph Julian Soria / 德怀特·尤科姆,动作 / 惊悚 / 犯罪,美国,高清中字,2009-04-16,豆瓣：6.8 
545,1546,(2011),电影,红犬历险记 Red Dog ,科里夫·斯丹德斯,乔什·卢卡斯 / 瑞切尔·泰勒 / 诺亚·泰勒 / 凯莎·卡斯特-休伊斯 / 卢克·福特 / 乔伊·巴彻勒 / 罗汉·尼克尔 / 亚瑟·安吉尔,剧情 / 喜剧,澳大利亚,高清中字,2011-08-04 (澳大利亚),豆瓣：8.4 
546,1547,(2009),电影,忠犬八公的故事 Hachi: A Dog's Tale ,莱塞·霍尔斯道姆,理查·基尔 / 萨拉·罗默尔 / 琼·艾伦 / Robbie Sublett / 艾瑞克·阿瓦利 / 田川洋行 / 杰森·亚历山大 / 罗伯特·卡普荣,剧情,美国 / 英国,高清中字,2009-06-13(西雅图电影节) / 2010-03-12(英国),豆瓣：9.2 
547,1548,(2015),电视剧,戴流苏耳环的少女 ,郑军 / 颜光兴,吴映洁 / 戴阳天 / 刘前程 / 谢其均 / 庄夏播 / 郑晓甫 / 李林琳 / 苗苗 / 关礼杰 / 钱韦杉,剧情,中国大陆,48集已完结,2015-11-06(中国大陆),豆瓣：0.0 
548,1549,(1985),电影,狼犬历险记 ,张辉,刘韫涛 / 石荣 / 张志忠 / 刘廷尧,剧情 / 儿童,中国大陆,高清国语,1985-05-22,豆瓣：7.9 
549,1550,(2004),电影,范海辛 Van Helsing ,斯蒂芬·索莫斯,休·杰克曼 / 凯特·贝金赛尔 / 罗彼·考特拉尼 / 大卫·文翰 / 理查德·劳斯伯格,剧情 / 动作 / 悬疑 / 惊悚 / 奇幻 / 冒险,捷克 / 美国,高清中字,2004-05-03(美国),豆瓣：7.1 
550,1551,(2015),电视剧,唐顿庄园 第六季 Downton Abbey Season 6 ,大卫·埃文斯,休·博内威利 / 米歇尔·道克瑞 / 劳拉·卡尔迈克尔 / 玛吉·史密斯 / 伊丽莎白·麦戈文 / 佩内洛普·威尔顿 / 吉姆·卡特 / 布兰登·柯伊尔 / 琼安·弗洛加特 / 莱斯利·尼科尔 / 索菲 麦希拉 / 菲利斯·洛根 / 罗伯·詹姆斯-克里尔,剧情 / 爱情 / 家庭,英国,8集已完结,2015-09-20(英国),豆瓣：9.2 
551,1552,(2015),电视剧,琅琊榜 ,孔笙 / 李雪,胡歌 / 刘涛 / 王凯 / 陈龙 / 黄维德 / 靳东 / 高鑫 / 张棪琰 / 张龄心 / 王鸥 / 周奇奇 / 吴磊 / 张晓谦 / 郑毓芝  / 丁勇岱 / 王劲松 / 刘奕君 / 刘敏涛 / 程皓枫 / 郭晓然 / 匡牧野 / 陈丽娜 / 宁文彤,剧情 / 古装,中国大陆,54集已完结,2015-09-19(中国大陆),豆瓣：9.2 
552,1553,(2015),电视剧,嫂子·嫂子 ,白涛,李晟 / 于震 / 白雨 / 安雅萍 / 杨婷婷 / 王晔 / 杜哲宇 / 赵秦 / 奚美娟,剧情 / 战争,中国大陆,41集已完结,2015-08-10(中国大陆),豆瓣：0.0 
553,1554,(2015),福利,【福利】村里的老母鸡又怎么了 ,天天福利,天天福利,虎牙 / 福利 / 美女 / 搞笑,大陆中国,虎牙,2015-12-30,豆瓣：2.4 
554,1555,(2015),福利,【福利】狐狸眼大白腿~ ,天纵高洁,天纵高洁,虎牙 / 福利 / 美女 / 搞笑,大陆中国,虎牙,2015-12-30,豆瓣：5.8 
555,1556,(2015),福利,【福利】这皮靴你们满意么 ,天纵高洁,天纵高洁,虎牙 / 福利 / 美女 / 搞笑,大陆中国,虎牙,2015-12-30,豆瓣：1.8 
556,1557,(2015),福利,【搞笑】我从未见过如此单纯之人 ,sunny,sunny,虎牙 / 福利 / 美女 / 搞笑,大陆中国,虎牙,2015-12-30,豆瓣：4.1 
557,1558,(2015),音乐,今生有缘 - 糖小西 ,糖小西,糖小西,神曲 / 音乐 / YY ,大陆中国,YY神曲,2015-12-30,豆瓣：7.8 
558,1559,(2015),音乐,有多少爱可以重来 - 柠檬茶 ,柠檬茶,柠檬茶,神曲 / 音乐 / YY ,大陆中国,YY神曲,2015-12-30,豆瓣：4.7 
559,1560,(2015),音乐,不顾一切爱你 - 菲儿 ,菲儿,菲儿,神曲 / 音乐 / YY ,大陆中国,YY神曲,2015-12-30,豆瓣：1.9 
560,1561,(2015),音乐,啊卓表白MC天佑 - mc梦阳韩志强 ,mc梦阳韩志强,mc梦阳韩志强,神曲 / 音乐 / YY ,大陆中国,YY神曲,2015-12-30,豆瓣：4.9 
561,1562,(2015),音乐,感谢宝哥 - 天下-5毛 请关注 ,天下-5毛 请关注,天下-5毛 请关注,神曲 / 音乐 / YY ,大陆中国,YY神曲,2015-12-30,豆瓣：3.3 
562,1563,(2010),电视剧,神探夏洛克 第一季 Sherlock Season 1 ,保罗·麦奎根 / 尤洛斯·林,本尼迪克特·康伯巴奇 / 马丁·弗瑞曼 / 鲁珀特·格雷夫斯 / 安德鲁·斯科特 / 马克·加蒂斯 / 尤娜·斯塔布斯 / 露·布瑞丽 / 菲尔·戴维斯,剧情 / 悬疑 / 犯罪,英国,3集已完结,2010-07-25(英国),豆瓣：9.3 
563,1564,(2012),电视剧,神探夏洛克  第二季 Sherlock Season 2 ,保罗·麦奎根 / 托比·海恩斯,本尼迪克特·康伯巴奇 / 马丁·弗瑞曼 / 鲁珀特·格雷夫斯 / 安德鲁·斯科特 / 马克·加蒂斯 / 尤娜·斯塔布斯 / 拉娜·普尔弗 / 凯瑟琳·帕金森 / 拉塞尔·托维 / 阿米莉亚·布摩 / 伊恩·哈拉德,剧情 / 悬疑 / 犯罪,英国,3集已完结,2012-01-01(英国),豆瓣：9.5 
564,1565,(2014),电视剧,神探夏洛克 第三季 Sherlock Season 3 ,柯尔姆·麦卡锡 / 杰里米·洛夫林 / 尼克·赫伦,本尼迪克特·康伯巴奇 / 马丁·弗瑞曼 / 鲁珀特·格雷夫斯 / 马克·加蒂斯 / 拉娜·普尔弗 / 尤娜·斯塔布斯 / 露·布瑞丽 / 拉斯·米克尔森 / 阿曼达·阿宾顿 / 安德鲁·斯科特 / 琳赛·邓肯 / 蒂莫西·卡尔顿 / 万达·泛森,剧情 / 悬疑 / 犯罪,英国,3集已完结,2014-01-02(中国大陆) / 2014-01-01(英国) / 2014-01-19(美国),豆瓣：8.8 
565,1566,(1999),电影,美国派 American Pie ,克里斯·韦兹 / 保罗·韦兹,贾森·比格斯 / 克里斯·克莱因 / 西恩·威廉·斯科特 / 托马斯·伊恩·尼古拉斯 / 艾丽森·汉妮根 / 莎诺·伊丽莎白 / 塔拉·雷德 / 艾迪·凯伊·托马斯 / 尤金·列维 / 娜塔莎·雷昂 / 米娜·苏瓦丽 / 詹妮佛·库里奇 / 克里斯·欧文,喜剧 / 爱情,美国,高清中字,1999-07-09(美国),豆瓣：7.3 
566,1567,(2009),电视剧,花样男子 꽃보다 남자 ,全基尚,李敏镐 / 金贤重 / 金俊 / 金汎 / 具惠善 / 韩彩英 / 安锡焕 / 林艺珍 / 朴智彬 / 李慧英 / 金贤珠 / 李珉廷 / 李政吉 / 金素恩 / 郑义哲 / 鞠知延 / 李诗英 / 张紫妍,剧情 / 喜剧 / 爱情,韩国,25集已完结,2009-01-05(韩国),豆瓣：7.4 
567,1568,(2014),电影,羽国之旅 Resan till Fjäderkungens Rike ,Esben Toft Jacobsen,Edvin Ryding / 图娃·诺沃妮 / Gustav Hammarsten / Lennart Jähkel / Sissela Kyle / Leif Andrée / Pelle Falk Krusbæk / Søs Egelind / Lar,动画 / 冒险,瑞典 / 丹麦,高清中字,2014-02-10(柏林电影节) / 2014-03-21(瑞典),豆瓣：7.5 
568,1569,(1984),,猛鬼街 A Nightmare On Elm Street ,韦斯·克雷文,希瑟·兰根坎普 / 罗伯特·英格兰德 / 约翰·萨克松 / 阿曼达·怀斯 / 约翰尼·德普,恐怖,美国,高清中字,1984-11-09,豆瓣：7.2 
569,1570,(1985),,猛鬼街2 A Nightmare on Elm Street 2: Freddy's Revenge ,Jack Sholder,Mark Patton / 肯·迈尔斯 / 罗伯特·拉斯勒 / 克鲁·古拉格 / 霍普·兰格 / 马绍尔·贝尔 / Melinda O. Fee / Sydney Walsh / 罗伯特·英格兰德 / Christie Clark / Lyman Ward,惊悚 / 恐怖 / 奇幻,美国,高清中字,1985-11-01,豆瓣：6.0 
570,1571,(1987),,猛鬼街3 A Nightmare On Elm Street 3: Dream Warriors ,查克·拉塞尔,希瑟·兰根坎普 / 克雷格·沃森 / 帕特丽夏·阿奎特 / 罗伯特·英格兰德,惊悚 / 恐怖 / 奇幻,美国,高清中字,1987-02-27,豆瓣：6.8 
571,1572,(1988),,猛鬼街4：梦幻主宰 A Nightmare On Elm Street 4: The Dream Master ,雷尼·哈林,Tuesday Knight / Ken Sagoes / 罗德尼·伊士曼 / 罗伯特·英格兰德,惊悚 / 恐怖 / 奇幻,美国,高清中字,1988-08-19,豆瓣：6.5 
572,1573,(1989),,猛鬼街5：猛鬼怪胎 A Nightmare On Elm Street: The Dream Child ,斯蒂芬·霍普金斯,罗伯特·英格兰德 / Lisa Wilcox / Erika Anderson / Valorie Armstrong / Michael Ashton,惊悚 / 恐怖 / 奇幻,美国,高清中字,1989-08-11,豆瓣：6.4 
573,1574,(1991),,猛鬼街6 Freddy's Dead: The Final Nightmare ,瑞秋·塔拉蕾,罗伯特·英格兰德 Robert Englund / 丽萨·赞恩 Lisa Zane / Shon Greenblatt / Lezlie Deane,喜剧 / 惊悚 / 恐怖 / 奇幻,美国,高清中字,1991-09-05,豆瓣：6.2 
574,1575,(1994),,猛鬼街 7 New Nightmare ,韦斯·克雷文,Heather Langenkamp / Robert Englund / 米克·休斯 / 韦斯·克雷文 / 约翰·萨克松,悬疑 / 惊悚 / 恐怖 / 奇幻,美国,高清中字,1994-09-09,豆瓣：6.6 
575,1576,(2010),,新猛鬼街 A Nightmare on Elm Street ,塞缪尔·贝尔,杰基·厄尔·哈利 / 鲁妮·玛拉 / 凯尔·加尔纳 / 凯蒂·卡西迪 / 托马斯·戴克 / 凯南·鲁兹 / 克兰西·布朗 / 康妮·布里登,悬疑 / 惊悚 / 恐怖,美国,高清中字,2010-04-30,豆瓣：6.0 
576,1577,(2005),电视剧,亮剑 ,张前 / 陈健,李幼斌 / 何政军 / 张光北 / 童蕾 / 孙俪 / 战卫华 / 陆鹏 / 张桐,剧情 / 战争,中国大陆,30集已完结,2005-05,豆瓣：8.8 
577,1578,(2015),电影,囧贼 ,马源,王双宝 / 赵楚仑 / 王沛禄 / 郝婷婷,喜剧 / 犯罪,中国大陆,高清,2015-10-30(中国大陆),豆瓣：3.4 
578,1579,(2015),电影,盗墓诡影之寻龙点穴 ,曹京文,隨存毅/ 葛欣,网络 / 恐怖,中国大陆,高清,2015-12-30,豆瓣：6.3 
579,1580,(2005),电影,再说一次我爱你 ,余伟国 / 李公乐,刘德华 / 杨采妮 / 蔡卓妍 / 林依轮 / 黄秋生 / 许绍雄 / 黄淑仪 / 林雪,剧情 / 爱情,中国大陆 / 香港,高清国语,2005-10-20(香港/中国大陆),豆瓣：6.3 
580,1581,(1990),电影,天若有情 ,陈木胜,刘德华 / 吴倩莲 / 吴孟达 / 朱铁和 / 刘江 / 黄光亮 / 林聪,剧情 / 动作 / 爱情,香港,高清,1990-06-14(中国香港),豆瓣：7.9 
581,1582,(1992),电影,天若有情2之天长地久 天若有情Ⅱ之天長地久 ,陈木胜,郭富城 / 吴倩莲 / 郭晋安 / 黄秋生 / 关海山,剧情 / 爱情,香港,高清,1992-02-21,豆瓣：6.7 
582,1583,(1996),电影,天若有情3烽火佳人 天若有情Ⅲ烽火佳人 ,杜琪峰,刘德华 / 吴倩莲 / 方中信 / 樊志刚 / 梁柏坚 / 于永珍,剧情,香港,高清,1996-03-28,豆瓣：6.9 
583,1584,(2009),电影,特种部队：眼镜蛇的崛起 G.I. Joe: The Rise of Cobra ,斯蒂芬·索莫斯,查宁·塔图姆 / 西耶娜·米勒 / 约瑟夫·高登-莱维特 / 马龙·韦恩斯 / 丹尼斯·奎德 / 李秉宪 / 克里斯托弗·埃克莱斯顿 / 布兰登·费舍 / 阿诺德·沃斯洛 / 瑞秋·尼科尔斯,动作 / 科幻 / 惊悚 / 冒险,美国 / 捷克,高清中字,2009-08-07(中国大陆) / 2009-07-27(东京首映) / 2009-08-07(美国),豆瓣：7.3 
584,1585,(2013),电影,特种部队2：全面反击 G.I. Joe: Retaliation ,朱浩伟,道恩·强森 / 布鲁斯·威利斯 / 李秉宪 / 雷·帕克 / 阿德琳妮·帕里奇 / D·J·科特罗纳 / 艾洛蒂·袁 / 查宁·塔图姆 / 乔纳森·普雷斯 / 雷·史蒂文森,动作 / 冒险,美国,高清中字,2013-04-15(中国大陆) / 2013-03-28(美国),豆瓣：6.4 
585,1586,(2000),电影,火星任务 Mission to Mars ,布莱恩·德·帕尔玛,加里·西尼斯 / 蒂姆·罗宾斯 / 唐·钱德尔 / 康妮·尼尔森 / 杰瑞·奥康奈尔,剧情 / 科幻 / 惊悚 / 冒险,美国,高清中字,2000-03-06(美国),豆瓣：7.5 
586,1587,(2006),电影,超人归来 Superman Returns ,布莱恩·辛格,布兰登·罗斯 / 凯特·波茨沃斯 / 凯文·史派西 / 詹姆斯·麦斯登 / 爱娃·玛丽·森特 / 马龙·白兰度 / 卡尔·潘,动作 / 科幻 / 奇幻 / 冒险,美国,高清中字,2006-07-11(中国大陆) / 2006-06-28(美国),豆瓣：6.6 
587,1588,(2015),电影,混社会之身不由己 ,贾凯,文庆 / 华峤,剧情 / 传记,中国大陆,高清,2015-09-23(中国大陆),豆瓣：0.0 
588,1589,(2015),电影,东北兄弟之千予千成 ,周圣博,周圣博 / 李俊霆 / 阿勇,喜剧 / 爱情,中国大陆,高清,2015-12-30,豆瓣：3.0 
589,1590,(2015),电影,驱魔猎人 ,游松,户国防 / 王鹤润 / 解艺,动作 / 科幻 / 悬疑 / 惊悚,中国大陆,高清,2015-12-30(中国大陆),豆瓣：5.0 
590,1591,(2015),电影,墙后的秘密 ,薄开飞,夏仪斌 / 马强,喜剧 / 爱情,中国大陆,高清,2015-12-30,豆瓣：3.2 
591,1592,(2016),音乐,零度火山 - 李雪薇 ,李雪薇,李雪薇,神曲 / 音乐 / YY ,大陆中国,YY神曲,2016-01-01,豆瓣：7.3 
592,1593,(2016),音乐,爱谁谁 - 喵喵 ,喵喵,喵喵,神曲 / 音乐 / YY ,大陆中国,YY神曲,2016-01-01,豆瓣：9.4 
593,1594,(2016),音乐,你说的永远-美七 - IR美七 ,IR美七,IR美七,神曲 / 音乐 / YY ,大陆中国,YY神曲,2016-01-01,豆瓣：4.5 
594,1595,(2016),音乐,做你心上的人 - 【娱+】yoyo 爱师毕加索 元旦快乐 ,【娱+】yoyo 爱师毕加索 元旦快乐,【娱+】yoyo 爱师毕加索 元旦快乐,神曲 / 音乐 / YY ,大陆中国,YY神曲,2016-01-01,豆瓣：5.0 
595,1596,(2016),音乐,小幸运 - 覃沐曦 ,覃沐曦,覃沐曦,神曲 / 音乐 / YY ,大陆中国,YY神曲,2016-01-01,豆瓣：6.1 
596,1597,(2016),音乐,咱们结婚吧 - 典典 ,典典,典典,神曲 / 音乐 / YY ,大陆中国,YY神曲,2016-01-01,豆瓣：7.9 
597,1598,(2016),音乐,丫头 - 温存 ,温存,温存,神曲 / 音乐 / YY ,大陆中国,YY神曲,2016-01-01,豆瓣：7.7 
598,1599,(2016),音乐,丫头 - 【鉑】＂ 桔 子  元旦休息 ,【鉑】＂ 桔 子  元旦休息,【鉑】＂ 桔 子  元旦休息,神曲 / 音乐 / YY ,大陆中国,YY神曲,2016-01-01,豆瓣：4.2 
599,1600,(2016),音乐,夜色 - 【隐】丶大灵i   一切从零开始 ,【隐】丶大灵i   一切从零开始,【隐】丶大灵i   一切从零开始,神曲 / 音乐 / YY ,大陆中国,YY神曲,2016-01-01,豆瓣：1.6 
600,1601,(2015),电视剧,继父回家 ,习辛,范明 / 闫学晶,剧情 / 家庭,中国大陆,42集已完结,2015-10-29(中国大陆),豆瓣：3.0 
601,1602,(1995),电影,七宗罪 Se7en ,大卫·芬奇,摩根·弗里曼 / 布拉德·皮特 / 凯文·史派西 / 格温妮斯·帕特洛 / 安德鲁·凯文·沃克 / John Cassini / 雷格·E.凯蒂 / 李·厄米,剧情 / 悬疑 / 惊悚 / 犯罪,美国,高清中字,1995-09-22(美国),豆瓣：8.7 
602,1603,(2016),电影,那小子真拽 ,武晓辉,马可 / 许媛媛 / 黄颖芝 / 宋景奥,网络 / 喜剧,中国大陆,高清,2016-01-01,豆瓣：3.6 
603,1604,(2014),午夜,新任女教師 未熟な進路指導 ,羽生研司,古川伊织 Iori Kogawa / 中田暁良 / 大塚れん / 橋本雄大 / 井之浦亮介,情色,日本,高清中字,2014-06-14(日本),豆瓣：5.0 
604,1605,(1971),午夜,萝莉的诱惑 Die Stewardessen ,Erwin C. Dietrich,Evelyne Traeger / Ingrid Steeger / Kathrin Heberle / Margrit Siegel / Raphael Britten,喜剧 / Adult,瑞士,高清无字幕,1971-11-19,豆瓣：2.0 
605,1606,(2016),音乐,《铁血丹心》 - 娜宝儿 ,娜宝儿,娜宝儿,神曲 / 音乐 / YY ,大陆中国,YY神曲,2016-01-02,豆瓣：9.3 
606,1607,(2016),音乐,舞女泪 - 林娉 ,林娉,林娉,神曲 / 音乐 / YY ,大陆中国,YY神曲,2016-01-02,豆瓣：6.9 
607,1608,(2016),音乐,If You - App美美 ,App美美,App美美,神曲 / 音乐 / YY ,大陆中国,YY神曲,2016-01-02,豆瓣：1.2 
608,1609,(2015),福利,【年终福利】柳岩球迷何在？！ ,天天福利,天天福利,虎牙 / 福利 / 美女 / 搞笑,大陆中国,虎牙,2015-12-31,豆瓣：4.8 
609,1610,(2015),福利,人民♂教师JULIA带你领略新世界 ,天天福利,天天福利,虎牙 / 福利 / 美女 / 搞笑,大陆中国,虎牙,2015-12-31,豆瓣：6.2 
610,1611,(2016),福利,【福利】新年第一扭~ ,天天福利,天天福利,虎牙 / 福利 / 美女 / 搞笑,大陆中国,虎牙,2016-01-01,豆瓣：1.4 
611,1612,(2015),电影,谜城 ,林岭东,古天乐 / 余文乐 / 佟丽娅 / 张孝全 / 谢天华 / 元秋 / 李璨琛 / 伍允龙 / 姜皓文 / 林子善 / 任达华 / 高捷 / 马浴柯 / 谭炳文,动作 / 惊悚 / 犯罪,中国大陆 / 香港,高清国粤语,2015-07-30(中国大陆) / 2015-08-20(香港),豆瓣：5.5 
612,1613,(2007),电影,遗愿清单 The Bucket List ,罗伯·莱纳,杰克·尼科尔森 / 摩根·弗里曼 / 西恩·海耶斯 / 贝弗利·陶德 / 罗伯·莫洛 / Alfonso Freeman / Verda Bridges / 伊恩·安东尼·代尔 / 诺尔·古格雷米,剧情 / 喜剧 / 冒险,美国,高清中字,2007-12-25(多伦多电影节) / 2008-01-11(美国),豆瓣：8.5 
613,1614,(2015),电影,燃情主厨 Burnt ,约翰·威尔斯,布莱德利·库珀 / 西耶娜·米勒 / 奥玛·赛 / 丹尼尔·布鲁赫 / 马修·瑞斯 / 乌玛·瑟曼 / 艾玛·汤普森 / 里卡多·斯卡马里奥 / 艾丽西亚·维坎德 / 莉莉·詹姆斯 / 山姆·基利 / 理查德·兰金 / 李仙湖,剧情 / 喜剧,美国,高清中字,2015-10-30(美国),豆瓣：6.5 
614,1615,(2016),综合,安徽卫视2015国剧盛典 ,安徽卫视,安徽卫视,盛典,中国大陆,2集已完结,2016-01-01,豆瓣：8.3 
615,1616,(1996),电影,碟中谍 Mission: Impossible ,布莱恩·德·帕尔玛,汤姆·克鲁斯 / 强·沃特 / 让·雷诺 / 艾曼纽·贝阿 / 克里斯汀·斯科特·托马斯,动作 / 惊悚 / 冒险,美国,高清中字,1996-05-22(美国),豆瓣：7.9 
616,1617,(2000),电影,碟中谍2 Mission: Impossible II ,吴宇森,汤姆·克鲁斯 / 多格雷·斯科特 / 坦迪·牛顿 / 文·瑞姆斯 / 理查德·劳斯伯格 / 约翰·波尔森 / 布莱丹·格里森 / 拉德·舍博德兹加 / 威廉·麦鲍瑟 / 多米尼克·珀塞尔 / Mathew Wilkinson / 尼古拉斯·贝尔 / Cri,动作 / 惊悚 / 冒险,美国 / 德国,高清中字,2000-05-24,豆瓣：7.0 
